title
"Job Size: Per Job (Core Count): by PI"
parameters

start,end
2015-01-01,2015-05-01
---------
PI,"Job Size: Per Job (Core Count)","Std Err of Job Size: Per Job (Core Count)"
"Balick, Bruce -- - U Washington",922,91.5893443583913
"Ngoko Djiokap, Jean Marcel - U Nebraska, Lincoln",912,0
"Guan, Zhen - UC Irvine",899,152.41189154112195
"Cui, Yifeng - UC San Diego",884,30.41203485691498
"Falkingham, Peter Lewis - Brown U",882,88.18287520156169
"Detmold, William - MIT",859,9.237558126661126
"Hart, David Lawrence - NCAR",848,486.44561189647237
"Blondin, John M. - NC State U",843,116.38346880575618
"Hasenfratz, Anna - CU Boulder",839,36.81296742846738
"Yao, Xiaohui - IUPUI",800,0
"Ranganathan, Srivathsan V - SUNY Albany",796,75.44341226999447
"Jakowski, Jacek - U Tennessee",792,48.54490291966376
"Gomez, Facundo A - Michigan State U",790,58.071440973262014
"Sotomayor, Marcos - Ohio State U",781,19.553777696962364
"Donzis, Diego A. - Texas A&M",777,62.76651686086343
"Arolla, Sunil - Cornell U",767,270.51997984775267
"Sironi, Lorenzo - Harvard U",765,169.22928204936733
"Fang, Fang - NCAR",747,180.8208468571675
"Akis, Richard - Arizona State U",736,0
"Speyer, Gil - Arizona State U",736,0
"Uzun, Ali - Florida State U",718,138.73656358036985
"Chen, Min - Rice U",711,47.81516753815088
"Lyra, Wladimir - Caltech",706,32.32377005066387
"Chen, Alan Austin - SUNY Albany",701,75.78873710048461
"Motamarri, Phani - U Michigan",700,61.23724356957945
"Tomko, Karen - Ohio State U",700,85.34852025127724
"Ashour-Abdalla, Maha - UCLA",699,142.03450337968903
"Patricola, Christina M - Texas A&M",697,23.358285619438902
"Fierro, Alexandre O - U Oklahoma",696,310.37611591959416
"Dawes, Richard - Missouri S&T",674,99.62361165908408
"Sundar, Hari  - U Utah",672,53.534806981661134
"Shende, Sameer Suresh - U Oregon",667,136.2839458597455
"Abraham, John - Purdue U",644,59.756217750662344
"Skjellum, Anthony  - Auburn U",643,72.59602460788271
"Ramm, Alexander G. - Kansas State U",641,47.567173559724566
"Johnson, Harley T. - UIUC",640,0
"Zhu, Cheng - Georgia Tech",640,2.175713172881675
"Sinha, Manodeep - Vanderbilt U",632,107.86102168995063
"Chang, Ping - Texas A&M",631,52.497920586871594
"Cecka, Cris - Harvard U",630,108.48301030133817
"Pritchett, Philip L. - UCLA",628,79.91889221788131
"Keaveny, Tony M. - UC Berkeley",621,80.92514762416096
"Peet, Yulia  - Arizona State U",608,28.105930201649613
"Moldwin, Mark B - U Michigan",606,170.4235105939745
"Heinz, Sebastian - U Wisconsin-Madison",592,91.73875952943771
"Mac Low, Mordecai-Mark - AMNH",585,21.593030943711216
"Cerutti, Benoit - Princeton U",580,100.99017273383596
"Hall, Jaclyn Marie - U Florida",569,129.20693191436717
"Mahesh, Krishnan - U Minn",563,33.14078692277535
"Jagota, Anand - Lehigh U",562,139.8554682520494
"Subramanian, Aneesh - SIO",560,0
"Saravanan, Ramalingam - Texas A&M",555,50.12683493384572
"Madura, Jeffry D. - Duquesne U",553,11.811461071727091
"Ramaprabhu, Praveen Kumar - UNC Charlotte",540,126.40761780356706
"Carrington, Laura - UC San Diego",534,53.146643139525494
"Eshraghi Kakhki, Mohsen - CSU-Los Angeles",527,155.94758361079272
"Ott, Christian David - Caltech",523,42.914217128777224
"Riley, Pete - Predictive Science",523,30.15168209315479
"Aller, Stephen G - U Alabama, Birmingham",518,60.02293196305295
"Keres, Dusan - UC San Diego",517,97.0047119428105
"Luthey-Schulten, Zaida - UIUC",516,65.68369596392077
"Cessi, Paola - SIO",512,51.94972510934999
"Zou, Jian  - WPI",512,0
"Farhi, Moran  - UC Davis",502,46.06335451825928
"Blanquart, Guillaume - Caltech",498,47.08310806958437
"Apte, Sourabh V - Oregon State U",496,69.96048069782303
"Ceperley, David M - UIUC",493,102.52575742751355
"Etienne, Zachariah B - West Virginia U",493,247.1759211573813
"Asle Zaeem, Mohsen - Missouri S&T",491,20.42511163346975
"Malaspina, David Cesar - Northwestern U",480,30.63766744820282
"Frank, Adam - U Rochester",475,35.28835331683462
"Asadi, Ebrahim - Missouri S&T",467,42.99249493334558
"Guo, X Edward - Columbia U",466,16.276061470528315
"Michalakes, John George - NOAA",456,124.02188883874271
"Kammel, Peter - U Washington",445,26.65968435154308
"Phares, Alain Joseph - Villanova U",445,54.658874960595185
"Yeung, Pui-kuen - Georgia Tech",439,46.94295617766778
"Ren, Pengyu - UT Austin",435,184.5755892534133
"Spitkovsky, Anatoly - Princeton U",429,65.54136097533211
"Kaiser, Hartmut - Louisiana State U",426,54.49361104881178
"Mitas, Lubos - NC State U",426,24.735344143957484
"Khanna, Gaurav - U Mass, Dartmouth",422,29.663795117113796
"Ihme, Matthias - Stanford U",417,38.28564294547104
"Han, Yong - Iowa State U",407,53.30030711789555
"Wu, Chengping - U Virginia",403,22.230514105544948
"El-Alaoui, Mostafa - UCLA",400,0
"Xia, Qian - U Wisconsin-Madison",396,15.339295829139575
"Cohen, Marvin L. - UC Berkeley",395,10.20015253621831
"Filip, Grzegorz Piotr - U Michigan",394,45.028802366193716
"Gao, Huajian - Brown U",391,68.67755032941753
"Silvia, Devin W - Michigan State U",389,52.56944176428371
"Billington, Sarah L - Stanford U",385,42.387580349875485
"Lele, Sanjiva K - Stanford U",385,37.533830781428065
"Bykhovskaia, Maria - Central U Caribbean",384,0
"Ruan, Youyi - Brown U",384,0
"Fan, Shanhui - Stanford U",374,9.435627504499035
"Moehlis, Jeff - UC Santa Barbara",374,42.81203575470007
"Burton, Zachary F - Michigan State U",373,13.011462193939746
"Lecoanet, Daniel - UC Berkeley",372,76.11510723495728
"Abernathey, Ryan - Columbia U",371,30.159372755293937
"Boldyrev, Stanislav - U Wisconsin-Madison",364,77.13359410949133
"Mendes, Celso Luiz - UIUC",360,35.33757457919872
"Chow, Edmond - Georgia Tech",356,132.44603687204383
"Singh, Parampreet  - Louisiana State U",355,55.71491945496932
"Lyman, Edward - U Delaware",350,25.981125892139385
"Zhang, Shiwei  - College of Wm & Mary",349,46.40674280509005
"Cicotti, Pietro - SDSC",340,22.13827215255222
"Lesage, Anne-Cecile - Texas Tech U",340,42.53305472400689
"Wang, Shaowen - UIUC",339,15.263399695389905
"Zarif-Khalili-Yazdani, Alireza - Brown U",335,25.03947832149295
"Feig, Michael - Michigan State U",334,13.079033654492914
"Henderson, Shane G - Cornell U",330,28.182172834505568
"Schulten, Klaus J. - UIUC",327,11.247219490927264
"Meakin, Casey Adam - LANL",326,69.30478411192117
"Romps, David - UC Berkeley",326,92.64895953705846
"Schanzenbach, David - U Hawaii, Manoa",324,41.76180858412503
"Helly, John J - UC San Diego",322,46.25369799196771
"Hagen, Scott Charles - U Central Florida",320,26.8395999859461
"Pellman, David Steven - Dana-Farber Cancer Inst",320,0
"Yilmaz, Ali - UT Austin",318,22.512018346441028
"Sterling, Thomas - Indiana U",317,33.66965955674212
"Smith, Cameron Walter - RPI",313,37.264640082421536
"Niu, Fenglin - Rice U",308,67.09580315056662
"Volkov, Alexey N. - U Alabama",308,30.786157645029768
"Mastorakos, Ioannis  - Clarkson U",304,69.2820323027551
"Kushnir, Doron - Institute for Advanced Study",298,10.85274321388606
"Smith, Aaron Robin - UT Austin",298,42.52850321858398
"Leschziner, Andres E - Harvard U",296,10.799051828788341
"Humphrey, Jay Dowell - Yale U",294,51.41938809334458
"Pirkelbauer, Peter  - U Alabama, Birmingham",293,18.19090174154954
"Morse, David - U Minn",291,16.33076774085741
"Hopkins, Philip F - Caltech",290,51.82881634187357
"Lousto, Carlos - RIT",289,8.990839261612713
"Del Vento, Davide - NCAR",288,111.04353500617076
"Kogut, John B. - U Maryland",288,0
"Liebling, Steven - Long Island U",287,8.382240611993426
"Fisher, Robert T - U Mass, Dartmouth",284,30.59154364609589
"Olson, Lorraine G. - Rose-Hulman Tech",283,93.92620668412248
"Zeng, Yong - U Missouri, Kansas City",280,65.88552104312892
"Zou, Jian - IUPUI",280,31.43733245118708
"Srinivasan, Ashok - Florida State U",275,29.848080139060222
"Bartschat, Klaus - Drake U",272,12.536356854105764
"Robia, Seth Louis - Loyola U Chicago",272,86.57759525419957
"Shubert, Richard H. - Inst for Fundamental Sci",272,23.999999999999996
"LeBard, David - Yeshiva U",270,8.538652062458437
"Pillepich, Annalisa  - Harvard U",269,16.163661452077868
"Boylan-Kolchin, Michael  - U Maryland",267,17.381341859839026
"Chiu, Wah - Baylor College of Med",267,41.751632323760575
"Hong, Sampyo - U Central Florida",266,42.95588608297729
"Bhattacharya, Apratim - Andritz Automation",265,13.068851941638925
"Laguna, Pablo - Georgia Tech",265,7.590646025441003
"Park, Kyungwha - Virginia Tech",263,10.232343253618678
"Pueschel, Moritz J - U Wisconsin-Madison",261,18.1831357966828
"Zhu, Zhaohuan - Princeton U",259,33.71697792387485
"Dempski, Robert E - WPI",256,0
"Dick, Robert Alfred - Cornell U",256,0
"Doughty, Shawn G. - Tufts U",256,0
"Kane, Michael John - Yale U",256,0
"Lobo, Daniel - Tufts U",256,0
"Mondal, Sayan - Weill Cornell Med College",256,0
"Morris, Mark - UCLA",256,0
"Perez-Aguilar, Jose Manuel - Weill Cornell Med College",256,0
"Reutt-Robey, Janice Ellen - U Maryland",256,0
"Smith, Britton D - U Edinburgh",256,0
"Velazquez, Leticia  - Rice U",256,0
"White, Stephen H. - UC Irvine",256,0
"Klie, Robert F - U Illinois, Chicago",253,1.7373378533387291
"Boudker, Olga - Weill Cornell Med College",252,3.2895462711280006
"Hall, David Matthew - CU Boulder",251,4.947642536265799
"Mofrad, Mohammad R. K. - UC Berkeley",249,33.72860447808019
"Wiens, Douglas A - Washington U",249,32.520189648771144
"Hempel, Chris - UT Austin",245,33.69673950951552
"Hummels, Cameron - U Arizona",245,59.63900667727957
"Sperhake, Ulrich - Caltech",245,30.586355929958422
"Saven, Jeffery G - U Pennsylvania",244,19.706986069145895
"ferreira, celso moller - George Mason U",244,15.273891498079408
"Tsang, Leung - U Michigan",242,4.108283997372405
"Narayanan, Desika - Haverford College",241,34.7732079131823
"Le, Duy - U Central Florida",239,6.447640158634302
"Marcus, Philip Stephen - UC Berkeley",239,3.7636071886388835
"Kim, Ji-hoon - Caltech",238,5.153022494433994
"Mehringer, Susan - Cornell U",236,30.409001563532193
"Nikolic, Branislav - U Delaware",236,11.557138013433013
"Xuan, Yuan  - Penn State U",236,57.95272608032803
"Huang, Kerwyn Casey - Stanford U",235,25.972655409129306
"Sarkar, Sutanu - UC San Diego",235,22.581919279997123
"Chan, Maria - ANL",232,12.484563498729734
"Work, Daniel  - UIUC",232,82.52674755798874
"Ghaffari, Noushin - Texas A&M",231,12.315436144987641
"Doubleday, Charles - Columbia U",226,12.570839128730896
"Weinstein, Harel - Weill Cornell Med College",226,3.922459497833936
"Soe, Min - Rogers State U",225,57.75384399016765
"Misra, Vasubandhu - Florida State U",224,4.327508334129782
"Engel, Jonathan H - UNC",223,18.072991204425207
"Sur, Sharanya - Arizona State U",222,11.390222272777702
"Dawson, Clinton N - UT Austin",221,13.21890071483631
"Triant, Deborah - U Virginia",220,143.89889550762965
"Beckstein, Oliver - Arizona State U",218,26.259846592255805
"Samimi, Alireza - U Utah",218,12.201605673736017
"Pritchard, Michael - UC Irvine",216,10.522131878286237
"Gumbart, James - Georgia Tech",214,7.84152342849731
"Wang, Xuguang - U Oklahoma",213,4.151219951620152
"Marrocchelli, Dario - MIT",212,10.418595248734984
"Kaznessis, Yiannis N. - U Minn",211,8.205672138740441
"Zhou, Z. Hong - UCLA",209,12.987393531012993
"Al-Saidi, Wissam Abdo - U Pittsburgh",208,2.4254511604144433
"Pretorius, Frans - Princeton U",208,8.58957671980896
"Norman, Michael L. - UC San Diego",207,15.567424409319425
"Landau, David P - U Georgia",206,24.423484832310034
"O'Leary, Ryan - UC Berkeley",206,12.338713431324125
"Brannigan, Grace - Rutgers U",203,7.583194881960641
"Mukkamala, Ravi - Old Dominion U",203,9.824816385388882
"Kibalchenko, Mikhail - UCLA",201,20.39500194342334
"Aksimentiev, Aleksei - UIUC",200,21.574161902853046
"Chen, Hanning - George Washington U",200,2.4407542188921045
"Mendez Polanco, Miguel Angel - MIT",200,10.574413774433053
"Jensen, Lasse - Penn State U",199,15.819920055085
"Faucher-Giguere, Claude-Andre - Northwestern U",198,25.35175867837749
"Amaro, Rommie E - UC San Diego",193,22.290344318830257
"McGovern, Amy - U Oklahoma",193,4.916086996033231
"Adrian, Ronald John - Arizona State U",192,22.62741699796952
"Buck, Matthias - CWRU",192,0
"Cooper, Catherine Marguerite - Washington State U",192,9.43133700480583
"Fragile, Patrick C - College of Charleston",192,0
"Teich-McGoldrick, Stephanie Leah - Sandia",192,18.475208614068027
"Wang, Yang - CMU",192,45.25483399593904
"li, yaping  - U Tulsa",192,0
"Morningstar, Colin - CMU",191,1.1186938176047334
"Raeymaekers, Bart  - U Utah",189,13.200919235112456
"Richard, Ryan Matthew - Georgia Tech",189,24.827632994129097
"El-Awady, Jaafar A - Johns Hopkins U",187,15.978469393127071
"Oleynik, Ivan - U South Florida",187,17.553120742489302
"Sumner, Isaiah Charles - James Madison U",187,17.704420421968738
"Babaee, Hessam - MIT",186,3.701239571289674
"Bodony, Daniel Joseph - UIUC",186,9.924904428799596
"Haiman, Zoltan - Columbia U",186,34.09915396517417
"Hennig, Richard G. - U Florida",186,5.70439179118074
"Shea, Joan-Emma - UC Santa Barbara",186,10.125743843793252
"Tchekhovskoy, Alexander - UC Berkeley",186,43.40047711241265
"Berlind, Andreas - Vanderbilt U",185,5.182083081153512
"Khaldi, Dounia - U Houston",185,38.14826737851915
"Tajkhorshid, Emad - UIUC",184,5.484691932556237
"Hocky, Glen - Columbia U",183,46.062218791543245
"Kashi, Amit - U Minn",183,26.475831577232977
"Tang, Pei - U Pittsburgh Sch of Med",182,18.227936901821554
"Zheng, Lianyuan - U South Florida",182,19.133324227640113
"Kim, John - UCLA",181,12.938797500683547
"Wise, John H - Georgia Tech",179,17.073383621881046
"Chen, Jen-Ping  - Ohio State U",176,0
"Klein, Richard I. - UC Berkeley",176,2.969907560238137
"Panchenko, Anna - NIH",176,36.82564323946019
"Wilson, Robert E - SUNY Stony Brook",176,13.817416246735032
"Bretherton, Christopher Stephen - U Washington",175,13.238662370020732
"Howes, Gregory G - U Iowa",174,27.088574555541737
"Winters, Kraig - UC San Diego",174,19.188593955796236
"Chelikowsky, James R - UT Austin",172,16.917301876861575
"Quataert, Eliot - UC Berkeley",172,24.840247689700238
"Wachira, James Munuhe - Morgan State U",167,22.8408104915327
"Richardson, Chris - Elon U",166,14.060252365539505
"Fu, Chao - U Wisconsin-Madison",165,5.32125176628986
"Keating, Brian - UC San Diego",165,18.677762214986977
"Thornton, Katsuyo - U Michigan",165,28.112142662771447
"Indiviglio, Frank M - NOAA",163,23.783161712735826
"Mason, Christopher Edward - Weill Cornell Med College",163,18.934585248602428
"Huggett, Mark - Georgetown U",160,0
"Liu, Philip L-F. - Cornell U",160,23.51510153071851
"Spearot, Douglas - U Arkansas",160,0
"Sweeney, Alison M - U Pennsylvania",160,4.543042133513539
"Oh, Siang Peng - UC Santa Barbara",157,13.323109072798411
"Gilmore, Matthew - U North Dakota",156,7.086048109244802
"Offner, Stella S - U Mass, Amherst",155,12.1062166201064
"Guvench, Olgun - U New England",154,108.76234642558975
"Rolfe, Bryan Andrew - Cornell U",153,5.7295019995039995
"Sheikhi, Reza H - Northeastern U",153,22.375895534179786
"Espinosa, Horacio Dante - Northwestern U",152,44.289341986179
"Falgout, Jeff - USGS",152,104.38390680559911
"Aidun, Cyrus K - Georgia Tech",151,7.320002107511192
"Weinstein, Benjamin Gregory - SUNY Stony Brook",149,28.800544292101197
"Greene, Christopher H. - Purdue U",147,103.42290025116044
"Holley-Bockelmann, Kelly - Vanderbilt U",144,79.19595949289332
"Shen, Peter  - U Utah",144,0
"Cushman, John Chandler - U Nevada, Reno",143,71.7742516548437
"Diener, Peter - Louisiana State U",142,8.230349479721715
"McWilliams, James C. - UCLA",142,6.493489443585471
"Wilcox, Jennifer - Stanford U",142,13.569423883556304
"Wistey, Mark - U Notre Dame",141,11.65252972923693
"Sant, Gaurav N - UCLA",140,4.815091500400563
"Xue, Ming - U Oklahoma",140,1.5793853500739263
"Qiao, Bin - UC San Diego",139,10.46115540521774
"Shen, Chengcai - Smithsonian Astrophys Obs",139,8.933833549302108
"Zhang, Joseph Yinglong - Va Inst of Marine Sci",138,6.013075319357842
"Biringen, Sedat - CU Boulder",137,7.493074222412429
"Helenbrook, Brian - Clarkson U",137,28.041369478700243
"Zgid, Dominika Kamila - U Michigan",137,34.536711149369886
"Liu, Lijun - UIUC",136,1.873261372312111
"Makhatadze, George I - RPI",136,7.728051866094855
"Martins, Joaquim - U Michigan",136,21.650037511393304
"Banavali, Nilesh K - Wadsworth Ctr",135,6.359034343961526
"Jordan, Thomas H. - USC",135,4.062297271071924
"Cannon, John Francis - U Missouri, Columbia",134,10.442819353341523
"Jha, Shantenu - Rutgers U",134,4.8887929288299246
"Wang, Liya - Cold Spring Harbor Lab",133,18.240579760522962
"Bryan, Greg L. - Columbia U",131,5.000536324685624
"Sethna, James P - Cornell U",130,26.099385737298444
"sansoz, frederic - U Vermont",129,4.297943723204958
"Ascenzi, Maria-Grazia - UCLA",128,0
"Briggs, James Michael - U Houston",128,0
"Jayaraman, Balaji - Penn State U",128,13.450256382620378
"Lastoskie, Christian - U Michigan",128,0
"Loesche, Mathias  - CMU",128,0
"MacLeod, Morgan Elowe - UC Santa Cruz",128,0
"McFarquhar, Greg Michael - UIUC",128,0
"Meneveau, Charles - Johns Hopkins U",128,0
"Niemann, Christoph - UCLA",128,0
"Saltz, Joel H - SUNY Stony Brook",128,16.726196724277866
"Zhang, Fuqing - Penn State U",126,2.7834948771103454
"Metcalfe, Travis - Space Sci Inst",125,0.5041854297506813
"Loverde, Sharon - CUNY",124,3.285625199756039
"Mueller, Timothy Keith - Johns Hopkins U",124,1.9803453984906925
"Dalcanton, Julianne - U Washington",123,13.787763312851574
"Snir, Marc - UIUC",122,12.817163885823181
"Maidment, David Robert - UT Austin",121,6.153212659367432
"Trouve, Arnaud Christophe - U Maryland",121,20.731053822658165
"Alexander-Katz, Alfredo - MIT",120,10.55911026974249
"Dayal, Kaushik - CMU",120,30.3315017762062
"Huang, Howie - George Washington U",120,13.268948051370655
"Van de Walle, Chris G. - UC Santa Barbara",120,3.1589588686961996
"Baptista, Antonio  - Oregon Health & Sci U",119,7.189695194737875
"Fleming, Karen - Johns Hopkins U",119,9.887973830896126
"Jewett, Brian F - UIUC",119,4.365957332344069
"Johnsen, Eric - U Michigan",119,13.297271175564674
"Gibou, Frederic - UC Santa Barbara",118,37.11836447193772
"Latour Jr., Robert A. - Clemson U",118,6.7082238086297235
"Anderson, Steven Edward - Texas A&M",117,4.855990143581281
"Dongare, Avinash M - U Connecticut",116,29.62262648719725
"Dhakal, Subas - Syracuse U",115,3.5313757711812825
"Lin, Ching-long - U Iowa",115,6.203343094859374
"Poulos, Thomas - UC Irvine",115,10.64121295897557
"Brylinski, Michal - Louisiana State U",114,4.922553827215742
"Guo, Hong - U Tennessee",114,3.3867358869933297
"Gupta, Sandeep - Virginia Tech",114,45.77001147532337
"Levine, Zachary - UC Santa Barbara",114,5.419963099505385
"Blume, Doerte - Washington State U",113,5.505279439839462
"Depalle, Baptiste  - MIT",112,20.916568623698282
"Wang, Sanwu - U Tulsa",112,9.133974607435693
"Zhang, Yuyang - ORNL",112,8.874072635157006
"Mittal, Rajat - Johns Hopkins U",111,8.340135120919394
"Howison, Mark - Brown U",110,29.578707389373367
"Kritsuk, Alexei - UC San Diego",110,22.38867162665881
"Llinas, Miguel - CMU",110,4.122378568837306
"Papavassiliou, Dimitrios V - U Oklahoma",110,3.7998218142068283
"Masud, Arif - UIUC",109,12.215018878589046
"Nishikawa, Ken-Ichi - U Alabama, Huntsville",109,17.87810950962146
"Aluru, Narayana R - UIUC",108,17.681081332846727
"Hawley, John F. - U Virginia",108,24.04879465482737
"McCourt, Michael - Harvard U",108,21.87481530409475
"Meneses, Esteban - U Pittsburgh",107,6.92121968815304
"Luo, Yun - U Chicago",106,20.03853827886118
"Mason, Sara E. - U Iowa",106,14.44526746637016
"Campbell, Robert Lee - Penn State Behrend",105,4.789512646392885
"Kolasny, Anthony - Johns Hopkins U",105,53.806624239729764
"Simmons, David Samuel - U Akron",104,2.327242001121971
"Kolpak, Alexie - MIT",103,2.549944475416424
"Roux, Benoit - U Chicago",103,3.3368443777215213
"McGill, Brian James - U Maine",102,44.400625746593356
"Grosman, Claudio Fabian - UIUC",101,2.1485060270689837
"Sitti, Metin - CMU",101,10.373236789423883
"Allison, Jason Robert - TACC",100,20.14002596749968
"Langer, Robert Samuel - MIT",100,11.405515704177368
"Mehdizadeh, Amirfarhang - Penn State U",100,3.2744246944393343
"Dutt, Meenakshi - Rutgers U",99,3.144033430655335
"Mudgapalli, Ashok - U Nebraska, Med Ctr",99,27.311767202546747
"Walls, Kenneth - U Alabama, Birmingham",99,17.84481717474292
"Woolf, Thomas B - Johns Hopkins U",99,4.705979139032941
"Farley, Robert Alan - USC",98,6.02483209662514
"Ivanov, Ivaylo - Georgia State U",98,3.751320525581781
"Leszczynski, Jerzy - Jackson State U",98,4.5380777798669465
"Voyles, Paul M - U Wisconsin-Madison",98,2.9105815015630214
"Engelman, Donald M - Yale U",97,5.122416193732426
"Fiser, Andras - Einstein College of Med",97,1.769369173950383
"Gray, Jeffrey J - Johns Hopkins U",97,2.8868488877644127
"Hacker, Thomas - Purdue U",97,12.511031545239792
"Majumdar, Amitava - UC San Diego",97,4.6853842354156
"Ozel, Feryal - U Arizona",97,6.112179020586093
"Linninger, Andreas - U Illinois, Chicago",96,18.475208614068027
"Valocchi, Albert J. - UIUC",96,9.60653414748246
"Shao, Chen  - Northwestern U",95,30.992735757618973
"Yang, Da - Caltech",95,15.989022297309404
"Fredrickson, Glenn - UC Santa Barbara",94,13.907556802146203
"Tsyshevsky, Roman - U Maryland",94,2.6725156428211965
"Barone, Veronica  - Central Michigan U",93,2.3331250075792593
"Mittal, Jeetain - Lehigh U",93,6.496163203480564
"Vaughn, Matthew W - TACC",93,5.297021558229889
"Glotzer, Sharon C - U Michigan",92,5.90071524657753
"Wilkins-Diehr, Nancy - UC San Diego",92,8.487153615446275
"Demeler, Borries - UT Hlth Sci Ctr San Antonio",90,3.510656826098739
"Sinno, Talid - U Pennsylvania",90,20.41419089302656
"Dumitrica, Traian - U Minn",89,8.984240211497754
"Wei, Tao - Lamar U",89,1.1368149170384096
"Cronin, Stephen B. - USC",88,2.2909215418462026
"Jack, Mark A - Florida A&M U",88,20.784609690826528
"Lazarian, Alex - U Wisconsin-Madison",88,5.65685424949238
"Radko, Timour - Naval Postgrad School",88,8.670800181199048
"Spataru, Tudor - CUNY",88,8.30390512680511
"Feigenson, Gerald W - Cornell U",87,1.4862446728565848
"Klinge, Sebastian N - Rockefeller U",86,13.723909028157243
"Stout, Quentin F. - U Michigan",86,11.199576711748298
"Vladimirova, Natalia - U New Mexico",86,7.239466532627841
"Ahmed, Shaikh S - SIU Carbondale",85,13.899131336482156
"Debenedetti, Pablo G - Princeton U",85,6.686027527319068
"Medvedeva, Julia E. - Missouri S&T",85,5.1482831742693556
"Notaros, Branislav  - Colorado State U",85,8.829184856825947
"Stillman, Jonathon H - San Francisco State U",85,4.729939312502662
"Yin, Wotao  - UCLA",85,10.893601513780371
"Zhang, Yang - NC State U",85,2.012400411444055
"Dirmeyer, Paul Alan - George Mason U",84,10.106631486306403
"Huang, Bohua - George Mason U",84,2.283393078151272
"Garcia, Angel E - RPI",83,3.063015907917911
"Greif, Thomas - Harvard U",83,13.249928790727129
"Schneider, Edwin K - George Mason U",83,2.2019169215605103
"Iglesia, Enrique - UC Berkeley",82,7.02577038622602
"Puzyrev, Yevgeniy - Vanderbilt U",82,6.767568420700931
"Straus, David - COLA",82,3.6579331020499546
"McCullagh, Martin - Colorado State U",81,8.404971386964755
"Watkins, Stephan Lloyd - Oregon State U",81,1.1961418511944422
"Chen, Ke - WHOI",80,0
"Cohen, Ronald E. - CIW",80,1.8234293714944414
"Duan, Huaiyu - U New Mexico",80,4.406420426567004
"Cai, Dong - U Houston",79,15.819230322598655
"Minkoff, Susan Elizabeth - UT Dallas",79,13.127588650427997
"Weisz, Dan R - U Washington",79,11.23156926491212
"Chew, Huck Beng - UIUC",78,3.734598054332072
"Jones, Matthew D. - SUNY Buffalo",78,0.6443643363371162
"Kral, Petr - U Illinois, Chicago",78,7.357670744112998
"Matysiak, Silvina - U Maryland",78,6.226337515599235
"Naylor, Jason - Purdue U",78,3.2753789892028933
"Pop, Mihai  - U Maryland",78,10.61458832686371
"Teukolsky, Saul A. - Cornell U",78,7.020741681217024
"Bourdin, Blaise - Louisiana State U",77,7.069213492708888
"Christopher, Phillip N - UC Riverside",77,5.027641992027675
"Karanicolas, John - U Kansas",77,7.517778297916688
"Sharma, Anupam - Iowa State U",77,17.601346117471838
