title
"Job Size: Min (Core Count): by PI"
parameters

start,end
"Ramprasad, Ramamurthy - U Connecticut",16
"Rani, Sarma Laxminarasimha - U Alabama, Huntsville",16
"Rao, Niny - Philadelphia U",16
"Rappe, Anthony K - Colorado State U",16
"Rasulev, Bakhtiyor - Jackson State U",16
"Ribeiro, Adolfo - UCLA",16
"Richard, Ryan Matthew - Georgia Tech",16
"Riggleman, Robert A - U Pennsylvania",16
"Riley, Pete - Predictive Science",16
"Robia, Seth Louis - Loyola U Chicago",16
"Rogers, Nathan Y - UC Santa Barbara",16
"Romano, Giuseppe  - Hobart and William Smith Colleges",16
"Romps, David - UC Berkeley",16
"Rondinelli, James M - Northwestern U",16
"Ropelewski, Alexander John - CMU",16
"Roskies, Ralph - PSC",16
"Rossky, Peter Jacob - Rice U",16
"Roux, Benoit - U Chicago",16
"Roy, Anindya - Johns Hopkins U",16
"Ruether, Andrew - Swarthmore College",16
"Ruiz Juri, Natalia  - UT Austin",16
"Rulis, Paul Michael - U Missouri, Kansas City",16
"Saat, Mohd Rapik - UIUC",16
"Saha, Kaushik  - ANL",16
"Sakidja, Ridwan - Missouri State U",16
"Saltz, Joel H - SUNY Stony Brook",16
"Sandin, Stuart A - UC San Diego",16
"Santini, Francesco - UC Davis",16
"Saravanan, Ramalingam - Texas A&M",16
"Sarkar, Sutanu - UC San Diego",16
"Saven, Jeffery G - U Pennsylvania",16
"Schanzenbach, David - U Hawaii, Manoa",16
"Schelter, Eric J - U Pennsylvania",16
"Schmidt, David Paul - U Mass, Amherst",16
"Schneider, Edwin K - George Mason U",16
"Schulten, Klaus J. - UIUC",16
"Seetharam, Arun S - Iowa State U",16
"Severin, Andrew J - Iowa State U",16
"Shao, Chen  - Northwestern U",16
"Shapiro, Paul R - UT Austin",16
"Sharifzadeh, Sahar  - Boston U",16
"Sharma, Anupam - Iowa State U",16
"Shea, Joan-Emma - UC Santa Barbara",16
"Shearer, Peter  - UC San Diego",16
"Shende, Sameer Suresh - U Oregon",16
"Shipman, Steven - New College FL",16
"Shull, John Michael - CU Boulder",16
"Silberstein, Meredith Natania - Cornell U",16
"Simmons, David Samuel - U Akron",16
"Singh, Satbir - CMU",16
"Skjellum, Anthony  - Auburn U",16
"Smith, Aaron Robin - UT Austin",16
"Smith, Cameron Walter - RPI",16
"Smith, Lydia - UC Berkeley",16
"Snir, Marc - UIUC",16
"Soe, Min - Rogers State U",16
"Soler-Crespo, Rafael Antonio - Northwestern U",16
"Song, Carol Xiaohui - Purdue U",16
"Sosonkina, Masha - Old Dominion U",16
"Space, Brian - U South Florida",16
"Spataru, Tudor - CUNY",16
"Srinivasan, Ashok - Florida State U",16
"Srolovitz, David J - U Pennsylvania",16
"Stadler, Georg - NYU",16
"Steele, Ryan Patrick - U Utah",16
"Stegman, Dave - UC San Diego",16
"Sterling, Thomas - Indiana U",16
"Stevens, Jonathan E - U Detroit Mercy",16
"Stitzel, Joel - Wake Forest U",16
"Stone, Christopher P. - Individual/Unaffiliated",16
"Straus, David - COLA",16
"Sukenik, Shahar  - UIUC",16
"Sumner, Isaiah Charles - James Madison U",16
"Sun, Ying - Drexel U",16
"Sundar, Hari  - U Utah",16
"Sur, Sharanya - Arizona State U",16
"Sutliff, Daniel Linden - NASA Glenn",16
"Sweeney, Mark C - CU Boulder",16
"Taha, Tarek - U Dayton",16
"Tajkhorshid, Emad - UIUC",16
"Tan, Qiaohua - U Oklahoma",16
"Tandon, Nandan - Michigan State U",16
"Tang, Pei - U Pittsburgh Sch of Med",16
"Tang, Wenjie - U Virginia",16
"Tang, Yongan - NC Central U",16
"Tantillo, Dean J. - UC Davis",16
"Tarrant, Ann Marie - WHOI",16
"Taylor, James - Johns Hopkins U",16
"Tchekhovskoy, Alexander - UC Berkeley",16
"Teukolsky, Saul A. - Cornell U",16
"Thota, Abhinav S - Indiana U",16
"Tichy, Wolfgang - Florida Atlantic U",16
"Tomko, Karen - Ohio State U",16
"Torkian, Ben - U South Carolina",16
"Towe, Elias - CMU",16
"Townshend, Brent  - Stanford U",16
"Tran, Huan Doan - U Connecticut",16
"Tsang, Leung - U Michigan",16
"Van de Walle, Chris G. - UC Santa Barbara",16
"Vanapalli, Siva A - Texas Tech U",16
"Vandewalle, Axel - Brown U",16
"Vaughn, Matthew W - TACC",16
"Vetticatt, Mathew J - SUNY Binghamton",16
"Voelz, Vincent Alvin - Temple U",16
"Voth, Gregory A - U Chicago",16
"Voyles, Paul M - U Wisconsin-Madison",16
"Walls, Kenneth - U Alabama, Birmingham",16
"Walsh, Kevin John - Southwest Res Inst",16
"Wang, Bei - Princeton U",16
"Wang, Bin  - U Oklahoma",16
"Wang, Guofeng - U Pittsburgh",16
"Wang, Jin - SUNY Stony Brook",16
"Wang, Jinbo  - SIO",16
"Wang, Junmei - UT Southwestern Med Ctr",16
"Wang, Shuai - UC Berkeley",16
"Wang, Xiao-Qian Larry - Clark Atlanta U",16
"Wang, Xuguang - U Oklahoma",16
"Wang, Yigui - Southern Conn State U",16
"Wang, Yu U - Michigan Tech",16
"Wang, Zhechen - CU Boulder",16
"Warshel, Arieh - USC",16
"Weisz, Dan R - U Washington",16
"Wereszczynski, Jeff - IIT",16
"Whited, Toni M - U Rochester",16
"Wise, John H - Georgia Tech",16
"Wong, Bryan M - UC Riverside",16
"Wu, Chengping - U Virginia",16
"Wu, Yinghao  - Einstein College of Med",16
"Wuerthwein, Frank - UC San Diego",16
"Wyble, Brad Paul - Penn State U",16
"Xia, Meng - U Maryland, Eastern Shore",16
"Xu, Dong - U Missouri, Columbia",16
"Xuan, Yuan  - Penn State U",16
"Xue, Ming - U Oklahoma",16
"Xue, Yongkang - UCLA",16
"Yang, Li - Washington U",16
"Yang, Melinda Anna - UC Berkeley",16
"Ye, Mao - UIUC",16
"Yeates, Todd  - UCLA",16
"Yethiraj, Arun - U Wisconsin-Madison",16
"Yeung, Pui-kuen - Georgia Tech",16
"Yilmaz, Ali - UT Austin",16
"Yin, Wotao  - UCLA",16
"Younis, Bassam A - UC Davis",16
"Youssef, Mostafa - MIT",16
"Yu, Weiting  - UC Berkeley",16
"Zayak, Alexey - Bowling Green State U",16
"Zerze, Hasan - Lehigh U",16
"Zhan, Min - UIUC",16
"Zhang, Fuqing - Penn State U",16
"Zhang, Joseph Yinglong - Va Inst of Marine Sci",16
"Zhang, Peng - SUNY Stony Brook",16
"Zhang, Shiwei  - College of Wm & Mary",16
"Zhang, Xiuwen - CU Boulder",16
"Zhang, Xueyi - UC Berkeley",16
"Zhang, Yang - NC State U",16
"Zhao, Shan - U Alabama",16
"Zhao, Xinyu - U Connecticut",16
"Zhong, Jinshun  - U Vermont",16
"Zhong, Xiaolin - UCLA",16
"Zhou, Guangwen - SUNY Binghamton",16
"Zhu, Xiao - Purdue U",16
"Zhu, Zhaohuan - Princeton U",16
"Zia, Roseanna Nellie - Cornell U",16
"Zou, Jian - IUPUI",16
"ferreira, celso moller - George Mason U",16
"kim, duck young - CIW",16
"shoele, kourosh - Johns Hopkins U",16
"Hempel, Chris - UT Austin",12
"Martini, Ashlie - UC Merced",10
"Hazlewood, Victor - NICS",8
"Morton, Thomas Hellman - UC Riverside",8
"Wang, Shaowen - UIUC",8
"Timerghazin, Qadir - Marquette U",4
"Krasa, Stefan - UIUC",2
"Lovitt, Charity - U Washington",2
"McClean, Julie L - SIO",2
"Miller, Mark Alan - UC San Diego",2
"Wilkins-Diehr, Nancy - UC San Diego",2
"Asta, Mark - UC Berkeley",1
"Chan, Yvonne Ling-Hsiang - U Hawaii, Manoa",1
"Chen, Alan Austin - SUNY Albany",1
"Chen, Hanghui - Columbia U",1
"DAloisio, Anson - U Washington",1
"Del Maestro, Adrian - U Vermont",1
"Demmel, James Weldon - UC Berkeley",1
"Fraser, Hunter B - Stanford U",1
"Gull, Emanuel C - U Michigan",1
"Kalidindi, Surya R - Georgia Tech",1
"Krieger, Donald Nathan - U Pittsburgh",1
"Lavie, Alon - CMU",1
"Lyon, Jonathan Thomas - Clayton State U",1
"McNally, Stephen - U Tennessee",1
"Pamidighantam, Sudhakar V. - UIUC",1
"Rhee, David - Einstein College of Med",1
"Siders, Paul D. - U Minn, Duluth",1
"Snyder, Gregory - STScI",1
"Stubbs, John Michael - U New England",1
"Xie, Paul Z. R. - Einstein College of Med",1
---------
