title
"Job Size: Per Job (Core Count): by PI"
parameters

start,end
2014-05-15,2015-05-14
---------
PI,"Job Size: Per Job (Core Count)","Std Err of Job Size: Per Job (Core Count)"
"Dubin, Daniel Herschel - UC San Diego",45,1.8235870301994528
"Firouzi, Mahnaz  - Stanford U",45,2.019940885215776
"Hocky, Glen - Columbia U",45,14.117656063246617
"Li, Jianing - U Vermont",45,7.975231530348718
"Paluch, Andrew Scott - Miami U",45,4.371765059108985
"Pegden, Wesley - CMU",45,6.5075236551219025
"Shelton, John T - CMU",45,5.297903858299175
"Timko, Michael Paul - U Virginia",45,2.38557374689072
"Vaughn, Matthew W - TACC",45,1.4104435981470285
"Awasthi, Amnaya - U Florida",44,2.8710279147256927
"Betro, Vincent - U Tennessee",44,7.5227899703498
"Bianchet, Mario Antonio - Johns Hopkins U",44,1.239613195491259
"Burton, Orville Vernon - Clemson U",44,6.6332495807108
"Durran, Dale Richard - U Washington",44,1.8063818709776416
"Gennis, Robert B - UIUC",44,1.1944085558662392
"Jia, ZhiGuang - Kansas State U",44,3.742979260032484
"Nikolla, Eranda - Wayne State U",44,0.956274648402008
"Seo, Jung-Hee - Johns Hopkins U",44,7.102328248925199
"Wang, Guofeng - U Pittsburgh",44,0.9697184671887445
"Weaver, Richard L - UIUC",44,7.669702965485901
"Zayak, Alexey - Bowling Green State U",44,0.5062581750105519
"Arnold, Nathan - Colorado State U",43,1.343957259143649
"Berne, Bruce J. - Columbia U",43,0.4036252229415702
"Cave, Robert J - Harvey Mudd College",43,7.215289648044154
"Gaughan, Christopher - NSF",43,8.316793001545577
"Jang, Changwoon - Drexel U",43,0.9158817412380318
"Jiang, Qiyou - Rice U",43,1.5753502011772123
"Space, Brian - U South Florida",43,1.4000668002592718
"Stillman, Jonathon H - San Francisco State U",43,2.537866331063098
"Tichy, Wolfgang - Florida Atlantic U",43,2.2373411011423894
"Asta, Mark - UC Berkeley",42,0.5804326281979292
"Belgin, Mehmet - Georgia Tech",42,4.268616852829348
"Chen, Youping - U Florida",42,0.7560588601425158
"Cowburn, David - Einstein College of Med",42,0.6126776983905822
"Emami, Fatemesadat - Northwestern U",42,6.182987411707492
"Goetz, Andreas Walter - UC San Diego",42,1.1791238075077026
"Hoffman, Matthew - RIT",42,1.993174311678407
"Kumta, Prashant N - U Pittsburgh",42,0.6150904056628542
"Ma, Jianpeng - Baylor College of Med",42,7.94955524362392
"Silberstein, Meredith Natania - Cornell U",42,0.35837934745815114
"Zhou, Guangwen - SUNY Binghamton",42,0.7451700826576784
"Bernard, Peter S. - U Maryland",41,2.4878073980728175
"Brylinski, Michal - Louisiana State U",41,2.484004282191739
"Giedt, Joel - RPI",41,1.4504401667944073
"Grabow, Lars Christian - U Houston",41,0.8385473664993903
"Schatz, Michael - Cold Spring Harbor Lab",41,13.450438988285324
"Yang, Wei - Florida State U",41,1.0114795459598382
"Acharya, Amit - CMU",40,4.578738936713059
"Carretero, Ricardo  - San Diego State U",40,3.097231047499645
"Cuadra, Jefferson A - Drexel U",40,2.644116458344301
"Dumitrica, Traian - U Minn",40,2.8393111328711065
"Hallman, Eric - CU Boulder",40,5.800418829871226
"Navarro, John-Paul - ANL",40,0.3751023912259725
"Nguyen, T riet - U Notre Dame",40,4.592167244341171
"Regenwetter, Michel - UIUC",40,1.1098687837712353
"Sutliff, Daniel Linden - NASA Glenn",40,6.866606133470395
"Urbanic, John - PSC",40,5.201372676104181
"Bratko, Dusan - Virginia Commonwealth U",39,1.2141065433301172
"Dagda, Ruben - U Nevada, Reno",39,1.6833951538292675
"Deskins, Nathaniel Aaron - WPI",39,1.6756094230502074
"Engel, Annette Summers - U Tennessee",39,2.2718657111130143
"Graf, Peter - NREL",39,2.231649452049928
"Ignatchenko, Alexey V - St. John Fisher College",39,4.047715405015527
"Jensen, Klavs F. - MIT",39,3.746542726301143
"Place, Sean - U South Carolina",39,7.682173821072289
"Romano, Giuseppe  - Hobart and William Smith Colleges",39,0.5982213956893767
"Schmidt, Kevin E - Arizona State U",39,1.3439890316852439
"Showman, Adam P. - U Arizona",39,2.7069630279508607
"Taufer, Michela - U Delaware",39,0.8244654534011807
"Wong, Wesley Philip - Harvard Med Sch",39,3.090362879894453
"Zhang, Xueyi - UC Berkeley",39,4.04167639242777
"Zhu, Xiao - Purdue U",39,2.720321366108537
"Egolfopoulos, Fokion - USC",38,0.7428888925980399
"Langlois, Timothy Richard - Cornell U",38,2.3313874470889395
"Larson, Ronald G. - U Michigan",38,0.5826857471731124
"Loftis, Bruce - CU Boulder",38,3.372678263037665
"Lynch, William Bryan - U Evansville",38,2.1359336102372963
"Mendenhall, Ruby - UIUC",38,2.5899781657106975
"Miao, Maosheng - UC Santa Barbara",38,2.3514429942720363
"Nandakumar, Krishnaswamy - Louisiana State U",38,4.972936313724236
"Olatunji-Ojo, Olayinka Ayodamola - UC Berkeley",38,11.521316797529572
"Tang, Wenjie - U Virginia",38,0.8585648651319234
"Callis, Patrik R - Montana State U",37,0.6161300953598127
"DeLisa, Matthew Peter - Cornell U",37,3.097607378040789
"Gharakhani, Adrin - Applied Sci Res",37,2.5884279406305133
"Vashisth, Harish - U New Hampshire",37,2.354253722944917
"Xia, Meng - U Maryland, Eastern Shore",37,0.5532936327078312
"Zhao, Shan - U Alabama",37,2.407518194111936
"Zia, Roseanna Nellie - Cornell U",37,0.5810048995324961
"Abrams, Cameron - Drexel U",36,0.24879404729305643
"Brown, Shawn - PSC",36,5.196152422706632
"Chandran, Uma - U Pittsburgh",36,1.4325702818329973
"Farber, Robert M - BlackDog Endeavors",36,3.580071147711092
"Martinez, Luis A - UPR Mayaguez",36,1.3681196273936573
"Murcia-Delso, Juan - UC San Diego",36,1.4685548145196294
"Vanapalli, Siva A - Texas Tech U",36,3.0992220824445154
"White, Rachel Helen - U Washington",36,5.033222956847167
"shoele, kourosh - Johns Hopkins U",36,6.20013717273805
"Becker, Udo - U Michigan",35,0.7301259424638444
"Block, Matthew - CSU-Sacramento",35,0.3569005982393358
"Castillo-Chara, Jairo - Fayetteville State U",35,1.218994471645158
"Ceder, Gerbrand - MIT",35,0.45982498121370935
"Gayler, Dick - Kennesaw State U",35,3.274227096468196
"Ge, Xiaoxia - CUNY City College",35,2.164086295454887
"Gomez, Enrique Alberto - W Carolina U",35,1.0809168999140921
"Jackson, Caesar - NC Central U",35,0.9337660980896567
"Jadaun, Priya  - Cornell U",35,1.4963824470739502
"Jin, Jian-Ming - UIUC",35,2.053883620264195
"Levy, Ronald M - Rutgers U",35,1.1148840679999004
"Madison-Villar, Mercedita - Colorado State U",35,1.7593282186909605
"Martini, Ashlie - UC Merced",35,1.2553483541143509
"Sarupria, Sapna  - Clemson U",35,2.434322479383048
"Shao, Qing - NC State U",35,1.3827526723374648
"West, Ana  - Mercer U",35,2.0309445237355033
"Youssef, Mostafa - MIT",35,0.7042230049230455
"Cheung, Margaret S. - U Houston",34,2.028466402957448
"Deshlahra, Prashant - UC Berkeley",34,1.0630891904274469
"Eldredge, Jeff D - UCLA",34,0.9268498605652586
"Jarzecki, Andrzej A. - CUNY Brooklyn College",34,1.4530760235743012
"Jayaraman, Arthi - U Delaware",34,0.7433209756155216
"Keating, Brian - UC San Diego",34,1.6791715351196634
"Logan, Cheryl A - CSU-Monterey Bay",34,1.8671328590686018
"Minkoff, Susan Elizabeth - UT Dallas",34,0.46853948435114323
"Morrow, Christin Palombo - Michigan State U",34,1.0828425365428147
"Neale, Chris - RPI",34,2.8364568886314623
"Ong, Shyue Ping - UC San Diego",34,0.5267276475196822
"Wang, Yixuan - Albany State U",34,1.8261505887014613
"shaner, nathan c - Scintillon Inst",34,2.4101036653483807
"Bhattacharyay, Sudeep - U Wisconsin-Eau Claire",33,0.4480000000000007
"Brown, Laura E - Michigan Tech",33,0.7105515794207236
"Budzien, Joanne - MacMurray College",33,1.3757947802079529
"Desinghu, Balamurugan - U Chicago",33,1.8061996657076573
"El-Khoury, Patrick Zakhia - PNL",33,0.017109271728496498
"Fatahalian, Kayvon - CMU",33,0.3309960151275032
"Gurbuz, Elif  - UC Berkeley",33,3.4622153908221596
"Haglund, Richard Forsberg - Vanderbilt U",33,0.6931868880059078
"Hall, Thomas Edwin - U Virginia",33,0.25847500449023575
"Henry, Asegun - Georgia Tech",33,0.3449012777541872
"Ismail-Beigi, Sohrab - Yale U",33,0.3429319238878057
"Kolasny, Anthony - Johns Hopkins U",33,0.620681337281623
"Kummel, Andrew - UC San Diego",33,0.10013552117175951
"Li, Yafei - UPR Rio Piedras",33,1.9620957272124888
"Mochena, Mogus D. - Florida A&M U",33,4.206128819157758
"Orkoulas, Gerassimos - UCLA",33,1.2767118115376954
"Schwarz, Kathleen A. - NIST",33,1.1843720221455445
"Shlosman, Isaac - U Kentucky",33,4.699290726623895
"Singh, Satbir - CMU",33,1.3792198508625244
"Suhartanto, Heru  - U Indonesia",33,1.4342499974949323
"Tang, Yongan - NC Central U",33,2.4397395119532757
"Thomas, Wendy E. - U Washington",33,0.0917686497586486
"Trelogan, Jessica Amie - UT Austin",33,2.97290184917455
"Wang, Hao - Rutgers U",33,1.0678141885195678
"Whited, Toni M - U Rochester",33,2.862830495580358
"Abrams, Binyomin - Boston U",32,0
"Allen, Richard - UC Berkeley",32,0
"Arunachalam, Sarav - UNC",32,0.10330891216349866
"Broadbelt, Linda - Northwestern U",32,0
"Ciliberto, Federico - U Virginia",32,0
"Crane-Droesch, Andrew - UC Berkeley",32,0
"Dibble, Theodore S. - SUNY ESF",32,2.412755050562146
"Dutton, Andrew - Suffolk U",32,0.04443441067234164
"Errington, Jeffrey - SUNY Buffalo",32,0
"Gao, Michael C. - US DoE",32,0.37094126226179314
"Johnson, Richard Peter - U New Hampshire",32,0
"Keasler, Samuel Joseph - Valley City State U",32,0
"Keutzer, Kurt  - UC Berkeley",32,0.4520195840362799
"Klauda, Jeffery B. - U Maryland",32,0.07505137883216183
"Lockman, John A - UT Austin",32,4.111717672971021
"Lwiza, Kamazima - SUNY Stony Brook",32,1.2078850786447766
"Malone, John Henri - U Connecticut",32,1.9420594389674222
"Merwade, Venkatesh - Purdue U",32,0
"New, Joshua Ryan - ORNL",32,0
"Omar, Ahmad K - Caltech",32,2.58136854364504
"Ozturk, Birol  - Morgan State U",32,0
"Preston, Jill Christine - U Vermont",32,0
"Rappe, Anthony K - Colorado State U",32,9.797958971132712
"Rathore, Rajenda - Marquette U",32,0
"Reeves, Kyle Gregory - UNC",32,0
"Rubenstein, Dustin Reid - Columbia U",32,0
"Ruether, Andrew - Swarthmore College",32,0.10274080738970556
"Shandera, Sarah Elizabeth - Penn State U",32,0
"Song, Kevin - U Chicago",32,0.09986155238901422
"Staton, Margaret Elizabeth - U Tennessee",32,0
"Trmal, Jan - Johns Hopkins U",32,0
"Wang, Zilu - U Connecticut",32,0
"Westmoreland, Phillip R - NC State U",32,0
"Xu, Dong - U Missouri, Columbia",32,2.295758147176731
"Yu, Fan - Claremont McKenna College",32,0
"Zheng, Lianqing - Florida State U",32,0
"Amzel, L Mario - Johns Hopkins U",31,1.3158764042796927
"Arensburger, Peter - Cal Poly",31,0.8681382378400336
"Curtis, Emily - NC State U",31,0.7973712286046778
"Czapla, Luke F - CUNY Staten Island",31,7.487988437899112
"Del Maestro, Adrian - U Vermont",31,1.0670946360985591
"Kiprof, Paul - U Minn, Duluth",31,6.578429336338051
"McQuinn, Matthew Judd - U Washington",31,4.303192328510078
"Ramprasad, Ramamurthy - U Connecticut",31,0.25788037171888417
"Roy, Anindya - Johns Hopkins U",31,0.7091076446118381
"Sharma, Arun - Wagner College",31,3.2944279606874662
"Smith, Lydia - UC Berkeley",31,0.6631172112387803
"Urbanc, Brigita - Drexel U",31,0.619929593789644
"Wu, Xiaoyu - Purdue U",31,0.6709341593010689
"Yeates, Todd  - UCLA",31,0.5057960865925192
"Bergantz, George Walter - U Washington",30,1.556437596192308
"Bittner, Noelle Kristen Jeffery - UC Berkeley",30,2.4613632480381686
"Blood, Philip - CMU",30,7.176350047203661
"Downar, Thomas J. - U Michigan",30,1.6507360950689876
"Fergus, Dan J - NC Museum Natural Sci",30,1.7213259321211067
"Fichthorn, Kristen - Penn State U",30,0.3679152429851303
"Field, Ken - Bucknell U",30,1.7097826480551488
"Friedman, Peter A - U Pittsburgh Sch of Med",30,0.4053569393491699
"Ghosh, Avik - U Virginia",30,0.3824838266362174
"Gonzalez, Ana C - UPR Mayaguez",30,1.310272464902238
"Gopalakrishnan, Ganesh L - U Utah",30,4.489612824664351
"Gordon, Karl Douglas - STScI",30,0.6180241021256825
"Hills, Matthew - U Utah",30,2.415618131383372
"Lushnikov, Pavel - U New Mexico",30,6.996320010119328
"Miller, Mark Alan - UC San Diego",30,0.06933199183389444
"Oleynik, Ivan - U South Florida",30,0.0826526481157297
"Pederson, Mark R - US DoE",30,3.121776997069216
"Rasulev, Bakhtiyor - Jackson State U",30,0.6261102928182802
"Tan, Qiaohua - U Oklahoma",30,1.0786779446286352
"Wang, Bin  - U Oklahoma",30,1.054896573870504
"Wolski, Rich - UC Santa Barbara",30,3.1460660733138894
"Yethiraj, Arun - U Wisconsin-Madison",30,0.6513367377002024
"Caprez, Adam - U Nebraska, Lincoln",29,5.683087319564826
"Chen, Long-Qing - Penn State U",29,1.7133300907881115
"Chen, Shaohao - Louisiana State U",29,1.3851114983481159
"Cohen, Dov - UIUC",29,1.279999999999999
"Cui, Shengting - U Tennessee",29,2.0772154825797022
"Dayal, Kaushik - CMU",29,2.4047555579020092
"DeTuri, Vincent - Ithaca College",29,0.7176151527232688
"Durbin, Paul - Iowa State U",29,0.27274133345336016
"Graeve, Olivia A. - UC San Diego",29,1.6460698965497487
"Hagan, Michael Francis - Brandeis U",29,0.09108281776073002
"Maki, Kevin - U Michigan",29,2.205869127502333
"Mueller, Timothy Keith - Johns Hopkins U",29,0.5452982247073397
"Paddison, Stephen J - U Tennessee",29,0.3985739444539495
"Perot, Blair - U Mass, Amherst",29,2.604903128328741
"Radhakrishnan, Ravi - U Pennsylvania",29,0.43307140754393525
"Rani, Sarma Laxminarasimha - U Alabama, Huntsville",29,2.7596362566792583
"Tandon, Nandan - Michigan State U",29,0.24547518260675322
"Wang, Chuan  - CIW",29,1.8696726784992188
"Andriamanalimanana, Bruno  - SUNYIT",28,1.570389709251446
"Armstrong, Anne Frances - UC Davis",28,1.0871483869477692
"Burger, Virginia M - MIT",28,1.5459786916843343
"Ghosh, Gautam - Northwestern U",28,0.65899115988976
"Hoffmann, Roald - Cornell U",28,2.125400396436167
"Laursen, Siris Odin - U Tennessee",28,0.46067685241717843
"Lo, Cynthia S - Washington U",28,0.8503055714487361
"McLaughlin, Don Edwin - West Virginia U",28,0.6197563704699901
"Pamidighantam, Sudhakar V. - UIUC",28,0.38073413842157144
"Parast, Mana M - UC San Diego",28,0.5413870510575577
"Proga, Daniel - UNLV",28,10.392304845413264
"Rulis, Paul Michael - U Missouri, Kansas City",28,4.052891057835775
"Saha, Kaushik  - ANL",28,3
"Tobin, Nicolas Andrew - UIUC",28,1.3653054884536089
"Waag, Robert C - U Rochester",28,1.9247282601566487
"Wolter, Nicole - UC San Diego",28,0.7902808690748808
"Zhang, Zhiyong - Stanford U",28,1.7681627042938357
"Fortney, Steven Michael - Hoover Inst",27,1.5889815398984073
"Gull, Emanuel C - U Michigan",27,0.33078238791256626
"Heien, Eric - UC Davis",27,3.5180028978362023
"Jaron-Becker, Agnieszka Anna - CU Boulder",27,1.2080379331792526
"Jawaheer, Damini  - Children's Hospital Oakland",27,0.8454918096412136
"Madrid, Marcela - PSC",27,0.734362945108325
"McNally, Stephen - U Tennessee",27,0.21906756748220993
"Milner, Scott Thomas - Penn State U",27,0.5784370508094333
"Nerenberg, Paul Samuel - Caltech",27,2.6488722375547566
"Peng, Zhigang - Georgia Tech",27,1.1932426932522988
"Samuel, Tabitha - U Tennessee",27,7.2213674711978255
"Cui, Qiang - U Wisconsin-Madison",26,0.5117158388454275
"Hall, Carol - NC State U",26,0.3484845262257676
"Hansmann, Ulrich H.E. - U Oklahoma",26,1.1545508858766913
"Hickman, Albert Peet - Lehigh U",26,0.6479314120230739
"Liu, Don - Louisiana Tech",26,1.6006777897781717
"Mon, Kin K - U Georgia",26,0.8402089454626832
"Pritham, Ellen J - U Utah",26,0.7838367176906159
"Reed, Mark S.C. - UNC",26,1.3139192638772936
"Sales, Laura Virginia - ",26,8.58650103359919
"Stone, Christopher P. - Individual/Unaffiliated",26,1.3027975742145572
"Therkildsen, Nina Overgaard - Stanford U",26,5.202826894601851
"Allen, Scott Edward - UNC",25,1.9022242209726863
"Casey, Richard Michael - Colorado State U",25,2.5552210314510897
"Donnell, David Michael - The Citadel",25,2.1498654453480497
"Geib, Scott - US Pacific Basin ARC",25,1.543112224134735
"Kumashiro, Kristin K - U Hawaii, Manoa",25,1.8701374180237644
"Lane, Rob - Columbia U",25,0.657917462801368
"Lin, Xi - Boston U",25,0.41546892205551544
"Pipe, Kevin Patrick - U Michigan",25,4.683748498798798
"Riggleman, Robert A - U Pennsylvania",25,1.4041972337943953
"Sandin, Stuart A - UC San Diego",25,0.4778053862134722
"Stephen, Andrew  - U Pittsburgh",25,0.9697631990835475
"Werner, Gregory - CU Boulder",25,1.0540654054177732
"Bapna, Sanjay  - Morgan State U",24,5.65685424949238
"Braden, Michael Robert - U Montana",24,1.7888543819998317
"Carpenter, Robert Dana - CU Denver",24,4.724252054906204
"Chrispell, John Christopher - Indiana U of Penn",24,1.1680402027689987
"Dahan, Maytal - TACC",24,0
"Huo, Shuanghong (Sharon) - Clark U",24,2.461422872244631
"Karin, Todd - U Washington",24,0.10908364371223624
"Koizumi, Hideya - Arkansas State U",24,1.8739423172129472
"Kurapov, Alexander - Oregon State U",24,3.5577013176424397
"Maiden, Tom - PSC",24,1.3946842306620193
"Muller, Axel - Caltech",24,1.4979134175414424
"Nichols, Krista - NOAA",24,2.138089935299395
"Pontiggia, Francesco - Brandeis U",24,1.3405207584312753
"Prives, Carol - Columbia U",24,7.70910904707997
"Quinn, Thomas R. - U Washington",24,1.4554964565324324
"Ribeiro, Adolfo - UCLA",24,1.536429549255161
"Saat, Mohd Rapik - UIUC",24,1.3250773200537072
"Seetharam, Arun S - Iowa State U",24,1.3554292906441008
"Smith, Noah A - CMU",24,0.8358237149911001
"Tarrant, Ann Marie - WHOI",24,1.2320153592492062
"Wang, Yu U - Michigan Tech",24,0.5856325381638171
"Wikramanayake, Athula H - U Miami",24,1.2089223061118095
"Zhou, Suping - Tennessee State U",24,1.2217727052846057
"Beckerman, Bernard McAlpine - Northwestern U",23,1.7493810246979449
"Bergstrom, Aaron Lee - U North Dakota",23,2.1715911726552335
"Buchwald, James Richard - RPI",23,0.62654982255131
"DAloisio, Anson - U Washington",23,2.117945094003292
"Gardoni, Paolo - UIUC",23,0.726066995737173
"Ilich, Peter - St. John's U",23,1.180566344199032
"Indireshkumar, Keshavamurthy - Harvard U",23,3.505424368033066
"Kandemir, Mahmut Taylan - Penn State U",23,0.9170723092155726
"Kennedy, Graeme - Georgia Tech",23,0.7297291113831217
"Liang, Zhi - RPI",23,1.543610502613091
"Liu, Xinlian - Hood College",23,0.9372552886520369
"Lu, Yu - Stanford U",23,1.570578477665598
"MacManes, Matthew D - UC Berkeley",23,5.724334022399463
"Markland, Thomas E - Stanford U",23,0.7247159857095227
"Melguizo Gavilanes, Josue - Caltech",23,0.9829302260083091
"Parris, Paul Ernest - Missouri S&T",23,0.6902733132588124
"Pujari, Sumiran  - U Kentucky",23,1.003697815670936
"Rossky, Peter Jacob - Rice U",23,1.1527967954742602
"Wang, Jinbo  - SIO",23,2.4650416907462778
"Wang, Yigui - Southern Conn State U",23,0.5674574804596658
"Wilson, Alex C. C. - U Miami",23,1.4008843436268819
"Zhong, Jinshun  - U Vermont",23,0.5631146592218091
"kim, duck young - CIW",23,1.0538702822622557
"Blecha, Laura E - U Maryland",22,0.557388040158861
"Gilbert, Donald - Indiana U",22,0.6556408594650625
"He, Hongshan - Eastern Illinois U",22,0.5593709778513014
"Hur, Sewon - U Pittsburgh",22,1.840893502864544
"Höhna, Sebastian  - UC Berkeley",22,1.6779364385322533
"Kodali, Goutham - U Pennsylvania",22,0.7177518777453706
"Laurent, Louise - UC San Diego",22,1.1522636394172867
"Li, Jingjing - U Illinois, Chicago",22,1.4122116384904262
"Martin, Tye - U New Mexico",22,0.9850907824446359
"Mikulyuk, Alison F - U Wisconsin-Madison",22,3.7213215946675646
"Pendleton, Ian - U Michigan",22,1.6459023998013853
"Puthenveedu, Manojkumar Akkappillil - CMU",22,1.448835865401819
"Ratan, Rabindra - Michigan State U",22,0.8303523728446235
"Ruiz Juri, Natalia  - UT Austin",22,3.50780380010057
"Towe, Elias - CMU",22,1.4802204518333675
"Tufo, Henry - CU Boulder",22,2.7386127875258306
"Wong, Bryan M - UC Riverside",22,0.23817916309512677
"Bassman, Lori - Harvey Mudd College",21,0.6489200679229151
"Fredrickson, Glenn - UC Santa Barbara",21,0.05287696016642022
"Hajjar, Jerome F. - Northeastern U",21,0.27509322266560776
"Hamann, Christian - Albright College",21,0.3712763847138055
"Hofert, Joe  - Indiana Wesleyan U",21,0.4430949631422714
"Jankowski, Eric - NREL",21,0.20789310603534836
"Johnson, Margaret Ellen - Johns Hopkins U",21,0.6779365076059802
"Lin, Enqiang - Rutgers U",21,0.7206467734064043
"Maliar, Serguei - Stanford U",21,2.865884529641523
"Menon Gopalakrishna, Prahlad - CMU",21,1.141344426089494
"Nan, Xiaolin - Oregon Health & Sci U",21,0.41595441345666
"Oguntade, Babatunde Olufemi - Rehoboth Group",21,2.051676490939945
"Paesani, Francesco - UC San Diego",21,0.1452621518917367
"Qian, Yu - Venter Inst",21,0.6264537919490801
"Schiffer, Celia - U Mass Med Sch",21,4.160564026082098
"Shakiba, Maryam - UIUC",21,0.433621628539341
"Singh, Abhishek - NC State U",21,0.6531303052597247
"Yu, Weiting  - UC Berkeley",21,0.6453410501503428
"Acuna, Edgar  - UPR Mayaguez",20,3.153954433949319
"Aruda, Amalia - WHOI",20,0.6194129703577551
"Carothers, Linn Erwin - Calif Baptist U",20,0.3467136706888435
"Chen, Zizhong - UC Riverside",20,1.9178218937968485
"Childs, Hank Robert - UC Davis",20,0
"Edirisinghe, Neranjan - Georgia State U",20,0.45222978390091534
"Fang, Hanming - U Pennsylvania",20,2.862167011199732
"Fortenberry, Ryan C - Georgia Southern U",20,0.620692738203111
"Gallicchio, Emilio - CUNY Brooklyn College",20,0.266999986696931
"Ichiye, Toshiko - Georgetown U",20,0.42334658894950966
"Kulkarni, Milind - Purdue U",20,0
"Liu, Honggao - Louisiana State U",20,0
"Ma, Ping - U Georgia",20,0.7091551840820736
"MacLachlan, Glen Alan - George Washington U",20,0
"Marean, Curtis - Arizona State U",20,0.10849147874560364
"McCandlish, David Martin - U Pennsylvania",20,0
"McFarquhar, Greg Michael - UIUC",20,3.68840915363392
"Neuhauser, Daniel - UCLA",20,0
"Pias, Sally C - New Mexico Tech",20,0
"Rivera, Wilson  - UPR Mayaguez",20,0
"Roy, Arijit - SUNY Stony Brook",20,0
"Sagona, Paul - U South Carolina",20,0.742561077964307
"Schleicher, Jillian Marie - U Washington",20,1.0894259765277003
"Shah, Premal  - U Pennsylvania",20,0
"Stesiak, Ronald Robert - Individual/Unaffiliated",20,0
"Wang, Jin - SUNY Stony Brook",20,0.9807458104095423
"Wang, Lee-Ping - Stanford U",20,0
"Warshel, Arieh - USC",20,0.3220280544027165
"Wibking, Benjamin - Ohio State U",20,1.0954451150103321
"Wu, Menghao - MIT",20,0.6623077474877103
"Wulff, Jason A - Texas A&M",20,0.5372810002928036
"Al-Qadi, Imad L. - UIUC",19,0.1966453579397617
"Cousins, Kimberley R - CSU-San Bernardino",19,0.28937326358657245
"Gruebele, Martin - UIUC",19,1.5760710643876437
"Hammes-Schiffer, Sharon - UIUC",19,0.17238656538065106
"Howat, Ian  - Ohio State U",19,0.2795892815919091
"Joseph, Thomas - Mt Sinai Med Ctr",19,0.6870754444287808
"Kozlowski, Marisa - U Pennsylvania",19,0.13123874029205226
"Liu, Meilin - Georgia Tech",19,1.7213259322502033
"Llovet, Pol - Montana State U",19,0.24503664082859916
"Masunov, Artem - U Central Florida",19,0.8146205726606225
"Polborn, Mattias - UIUC",19,1.0405494272024487
"Qiao, Li  - Purdue U",19,0.5827000740595698
"Ranz, Jose Maria - UC Irvine",19,0.5378761521654116
"Rogers, Donald W. - Long Island U",19,0.6959776144397772
"Ropelewski, Alexander John - CMU",19,0.29708011756431557
"Sethna, James P - Cornell U",19,1.9892601000846086
"Srolovitz, David J - U Pennsylvania",19,0.8771027907344692
"Stegman, Dave - UC San Diego",19,0.23349895421573644
"Stock, Brian Curtis - SIO",19,1.4963512479559984
"Tambouret, Yann - Boston U",19,0.2407464192775819
"Vandewalle, Axel - Brown U",19,0.05855868049815433
"Wang, Shuai - UC Berkeley",19,0.13257210427122926
"Willmore, Frank T - UT Austin",19,1.601092026540344
"Wyble, Brad Paul - Penn State U",19,2.3248642124850525
"Adams, James B. - Arizona State U",18,1.0133615119241999
"Agrawal, Gagan - Ohio State U",18,0.17500633753519407
"Barbone, Paul - Boston U",18,0.3912369646443339
"Das, Rhiju - Stanford U",18,0.4249345074990164
"Dinolfo, Peter H. - RPI",18,0.20104374054185764
"Gilson, Michael - UC San Diego",18,0.30363193295112495
"Gobbert, Matthias Klaus - U Maryland, Baltimore Co",18,1.0304979026873187
"Hargrove, Paul Hamilton - LBNL",18,0.3002217546598923
"Hernandez, Rigoberto - Georgia Tech",18,0.20062552226447722
"Hratchian, Hrant Patrick - UC Merced",18,0.43324828163004003
"Ingraffea, Anthony Richard - Cornell U",18,0.2706434773266225
"Kalidindi, Surya R - Georgia Tech",18,0.7912724820069102
"Kelkar, Yogeshwar - U Rochester",18,1.1222634359669992
"Kulik, Heather Janine - MIT",18,0.08146578880045453
"Landeau, Maylis - Johns Hopkins U",18,0.8167786223550625
"Lehman, Julia Holland - CU Boulder",18,0.8007009204522132
"Li, Fuhai - Methodist Hospital System",18,0.3386611444779786
"Lin, Michael Z - Stanford U",18,0.4208206773136762
"Manning, Christopher David - Stanford U",18,0.20585403816052855
"Martin, Christopher B - Lamar U",18,0.4358604487349653
"Montlouis, Webert - WEMSS Lab",18,0.8968260810457833
"Oganov, Artem R. - SUNY Stony Brook",18,0.08999117064551379
"Onyisi, Peter - UT Austin",18,0.27799940821032665
"Plotnikov, Nikolay - Stanford U",18,1.9873015374651752
"Poulter, Ben  - Montana State U",18,0.8361430412087745
"Skola, Dylan Derik - UC San Diego",18,0.12055410649029209
"Smith, Andrew Macartney - Ithaca College",18,0.8007009204522132
"Soler-Crespo, Rafael Antonio - Northwestern U",18,0.3615648664447361
"Tantillo, Dean J. - UC Davis",18,0.043194366091203806
"Tran, Huan Doan - U Connecticut",18,0.6100735555788651
"Walker, Edward - Whitworth U",18,0.26697565896854214
"Walsh, Kevin John - Southwest Res Inst",18,2.1810303241348103
"Yao, Tian - USRA",18,0.2372150341314303
"Younis, Bassam A - UC Davis",18,0.27461625339293305
"Zhao, Xinyu - U Connecticut",18,0.7492654651489795
"Altintas, Ilkay - SDSC",17,0.1554143152344539
"Appelo, Daniel - U New Mexico",17,0.07173463780463969
"Bagchi, Prosenjit - Rutgers U",17,0.0015628824552412978
"Ball, K. Aurelia - UC San Francisco",17,0.07773271693035048
"Ballmer, Maxim Dionys - U Hawaii, Manoa",17,0.803168299736467
"Bhatta, Ram S - U Akron",17,0.1980158037287899
"Bovik, Alan Conrad - UT Austin",17,0.3093346993302418
"Braatz, Richard - MIT",17,0.04121549010121248
"Brunson, Dana - Oklahoma State U",17,0.3017171311854809
