title
"Number of Jobs Ended"
parameters

start,end
2015-03-28,0.2781630972741136
2015-03-29,0.25029680675873317
2015-03-30,0.12273441903128005
2015-03-31,0.47180919127430015
---------
title
"Wall Hours: Per Job"
parameters

start,end
2015-03-01,2015-03-31
---------
Date,"[XSEDE] Wall Hours: Per Job","[XSEDE] Std Err of Wall Hours: Per Job"
2015-03-01,4.58576041,0.07748426717556943
2015-03-02,3.71281264,0.06795671433514294
2015-03-03,2.81770789,0.05330863178470612
2015-03-04,4.43520066,0.07499387750805481
2015-03-05,4.58183159,0.08416989662262207
2015-03-06,3.76796127,0.06825777470090945
2015-03-07,3.43616056,0.0682458315425417
2015-03-08,5.28154793,0.11574614493148248
2015-03-09,3.95223128,0.0753111401124268
2015-03-10,4.04451888,0.07203659215981566
2015-03-11,3.85046760,0.06336712780119305
2015-03-12,4.25737499,0.07927086475487441
2015-03-13,4.61580567,0.081845732758049
2015-03-14,4.77125419,0.09850641180089273
2015-03-15,4.16354262,0.08026614449034705
2015-03-16,4.94420304,0.09531675282895893
2015-03-17,4.31669150,0.0812751476684515
2015-03-18,4.27427196,0.07707466301793137
2015-03-19,3.92630830,0.07116563209481559
2015-03-20,4.26008104,0.07590268017314868
2015-03-21,5.60334367,0.09446646535840153
2015-03-22,4.23571129,0.08753131523380299
2015-03-23,3.94562899,0.0725094202066965
2015-03-24,4.31899775,0.08038033868412876
2015-03-25,3.58840080,0.06350006543880037
2015-03-26,4.06545028,0.07861264440908843
2015-03-27,4.18093388,0.08502206321705007
2015-03-28,3.66121963,0.07647197936601505
2015-03-29,4.37481847,0.09253716171367449
2015-03-30,3.35950542,0.06984853096406243
2015-03-31,3.90400420,0.09643302024380221
---------
title
"Std Dev: Wall Hours: Per Job"
parameters

start,end
2015-03-01,2015-03-31
---------
Date,"[XSEDE] Std Dev: Wall Hours: Per Job"
2015-03-01,0.07748426717556943
2015-03-02,0.06795671433514294
2015-03-03,0.05330863178470612
2015-03-04,0.07499387750805481
2015-03-05,0.08416989662262207
2015-03-06,0.06825777470090945
2015-03-07,0.0682458315425417
2015-03-08,0.11574614493148248
2015-03-09,0.0753111401124268
2015-03-10,0.07203659215981566
2015-03-11,0.06336712780119305
2015-03-12,0.07927086475487441
2015-03-13,0.081845732758049
2015-03-14,0.09850641180089273
2015-03-15,0.08026614449034705
2015-03-16,0.09531675282895893
2015-03-17,0.0812751476684515
2015-03-18,0.07707466301793137
2015-03-19,0.07116563209481559
2015-03-20,0.07590268017314868
2015-03-21,0.09446646535840153
2015-03-22,0.08753131523380299
2015-03-23,0.0725094202066965
2015-03-24,0.08038033868412876
2015-03-25,0.06350006543880037
2015-03-26,0.07861264440908843
2015-03-27,0.08502206321705007
2015-03-28,0.07647197936601505
